rest_id,rest_name
52102,Corner House Ice Creams
19707481,Andhra Gunpowder
19824060,ZAZA 22 Spice Awadhi Biryani
52131,Pizza Hut
53900,A2B - Adyar Ananda Bhavan
18375484,Al-Bek
19776251,Biriyani Zone
20432040,Five Star Chicken
18755706,Mani's Dum Biryani
18755004,Polar Bear
19695541,Kanti Sweets
18683356,MOJO Pizza - 2X Toppings
18362418,Behrouz Biryani
19490845,CakeZone
18512855,Ovenstory Pizza
18430372,BOX8 - Desi Meals
20432763,RNR Biryani - Taste Of 1953
59087,Faasos - Wraps & Rolls
19274795,Paradise Biryani
18687576,EatFit
19076131,Potful - Claypot Biryanis
18359904,Lassi  Shop
19707471,Biryani Trip - Destination Hyderabad
20183645,Biryani By Kilo
56607,Goli Vada Pav No. 1
20013374,WarmOven Cake & Desserts
20166594,Kwality Wall’s Frozen Dessert And Ice Cream Shop
19638449,EasyBites by Empire
19542614,Madurai Idly Shop
19746922,Wendy's
19867032,"Frozen Bottle - Milkshakes, Desserts and Ice Cream"
19914066,Meat And Eat
20433473,Bakingo
19151978,Vijayalakshmi Veg
18603822,The Pizza Bakery - Brew & Eatery
19121581,De Grand Restaurant
19707475,Paratha Envy
20219149,Barbeque Nation
19070801,Baskin Robbins
20001789,Great Indian Khichdi by EatFit
19411598,LunchBox - Meals and Thalis
18535632,Aroma's Hyderabad House
18756414,Razakhiya Hotel
19810715,NH1 Bowls - Highway To North
19230123,The Biryani Life
19604663,Samosa Party
20225007,Smoor
20005271,The Dessert Heaven - Pure Veg
18672113,Udupi Gardenia
20013420,Kaati Zone Rolls and Wraps
57005,Kuttanad Restaurant
19573108,Zomoz - The Momo Company
20284327,Chai Point
19900943,Ludos Pizza
18879196,The Good Bowl
53450,Punjabi Dhaba
19887931,Ambur Hot Dum Biryani
19329670,Mealful Rolls - India's Biggest Rolls
19712935,Mad Over Donuts
19305763,FB Cakes
59619,WOW! Momo
20312005,WOW! China
20271905,ITC Master Chef Creations
18784055,Aattutheeram Kerala Restaurant
18706428,Byg Brewski Brewing Company
19542565,Ambur Biryani Point
54734,Chung Wah
20394022,Laddoos
19670403,Chaayos Chai+Snacks=Relax
18468822,Kerala Mess
20013413,Cupcake Bliss Cakes & Desserts
19408954,Dindigul Thalappakatti
19848040,Pizza House
19542043,LeanCrust Pizza- ThinCrust Experts
20099741,Momo Zone - The Momo Company
19927154,Hakka Box
18551709,Sweet Truth - Cake and Desserts
54434,ibaco
19480535,Itminaan Matka Biryani - Slow Cooked
20285219,Sreeraj Lassi Bar
18675054,Udupi Utsav
18574251,Donne Biryani Kuteera
19840517,Pure Veg Meals By LunchBox
53107,Nandini Deluxe
18408742,Pasta Street
18371262,North Indian Bhukkads - NIB
20013459,The Dessert Zone
19719690,Just Bake
20134838,Pizza House
20078822,Ghee Tadka Khichdi
19230093,Apsara Ice Creams
19469737,Aubree
19633199,Aligarh House by EatFit
19343929,Fanoos Xpress
18924375,Brik Oven
20079603,Sendhoor Coffee
19638453,Empire Juices and  Desserts
18799101,Shawarma Time
19748525,NOTO - Healthy Ice Cream
52762,Jai Bhavani Hotel
18919654,Cafe Coffee Day
18884177,Alfhams N Kabab
20389051,Arabian Shawarma
19707484,Momo Monk
19106756,Belgian Waffle Factory
20013388,Indiana Burgers
20275587,Crusto’s - Cheese Burst Pizza
20236969,Third Wave Coffee
19281487,Anu Momos Chinese Kitchen
20002196,Home Plate by EatFit
19337013,The Lassi Corner
18208383,Mast Punjabi
18577770,Firangi Bake
19707476,Snack House
18611281,Kitchen King
19012175,Donne Biryani @Traffic Jam
18687998,Sri Ruchi Restuarant
19561197,The Ganache Factory
19810247,Kulfi Shulfi- Kulfis and Ice Cream
19547603,Paratha Club
52517,Nava Durga Nellore Mess
19056214,SLAY Coffee
19007088,Om Meals & Paratha Junction
20417877,SGS Non Veg Gundu Palav
18344016,Punjabi Chulha
19594795,Bowl 99
18589697,Adukkala Restaurant
18353102,Have More
20051227,Happiness Dhaba
55596,New City Kitchen
18751293,Adukkala Restaurant
18596792,Sri Sai 99 Variety Dosa
52839,Hongkong Noodles
19914137,Kekou
19155825,Moriz Restaurant
19596017,Baohood
18294917,Salt - Indian Restaurant Bar & Grill
19707491,BigBites
19992648,Tandoori Grand
20013451,Burger It Up
19918794,Malnad Halli Mane
18706097,Jai Bhavani Dhaba
20013444,Kouzina Kafe - The Food Court
61567,VFC Food Palace
59333,Chianti
19269266,Cafe Iftar
18813547,Vardhas
19869801,Sandos 'n Grills
20007006,Mega Biryani
19745963,GLOBO Ice Creams Of The World
19767139,Swathi Restaurant
20121164,Sri Ganesh Satkara
19968245,Kachori Chowk
19501574,Art of Delight
20294742,Royal Shaadi Biryani
19668892,Delicious Momos
19279569,Hao Chi
19615548,Pot Biryani
18430357,Malabar Food Court
18961719,Park Street Restaurant
19940119,The Brooklyn Creamery - Healthy Ice Cream
19792296,Brindavan Udupi Garden
19299395,Al-Wahab Tandoori Restaurant
19656068,Paanoor Restaurant & Cafe
20006477,Affaf Restaurant
20138673,Millet Express
19617928,Eliza Momos
18280601,Mama's Restaurant
19756757,Shabari Juice Junction
19520207,Shawarma Corner
19564773,Nana's Biryani & Kebab
20037770,Shaadi Ki Dawath
20085086,New Kabab Plaza Family Restaurant
19249082,Earthen Delicacies
18713342,One For The Road
20243493,Go Naati
20202150,Food Palace
18305660,DUNKIN'
19875284,Aramane Donne Biriyani
18298250,Hyderabadi Bawarchi
20165198,Orange Leaf Resturant
52516,Sizzling Szechuan
20241651,The Kebabwalla
20095461,Tastes Of Eden
19600024,Rotti Walla
18369815,Tandoori Taal
19335987,Pizzarea
18567309,Plan B
18739726,Punjabi Dhaba
19640625,Mangalore Thali Family Resturant
19547610,The Taste Of North
19645335,Pizza @99
18565703,New Peacock Restaurant
19711105,Ambur Hot Dum Biryani
20240068,Paris Waffle Co.
19648588,Dhe Kerala
20166198,Paratha Lounge
19975760,Cafe Tasty Bite
19907903,Burger Bistro
19820316,Paratha Box by EatFit
19649411,Venkat Nellore Mess
19717213,Tandoori Grand
20013437,Sundae Everyday Ice Creams
19841744,HRX by EatFit
19584713,RKR Donne Biryani
18298778,Alter Ego D'Deli
19335980,Burgers Kingdom
20351090,Fabelle Chocolates
19735284,Zinger Crunch
18545269,New Punjabi Pure Veg Restaurant
19302857,DA Ying Yang Cuisines
19529605,Sri Ram Bhojanalay
19265076,Hotel Park
19642130,Amrutha Hyderabadi Biriyani
18603061,Abhinandana Gardenia
20069470,Royal Daawat
19207899,Biryani Chefs
20376593,Saiko Sushi House
20381164,Khichdi Kahani
19608095,PVR Café
20345896,Veg Daawat By Behrouz
19964958,Shawarma Addiction
52763,Basant Mess
19614092,Good Food
20328343,Signature Wraps & Rolls By Faasos
19074925,Krishna Jodhpur Sweets
18467077,Swad
57682,Aqni
19916131,Maax5 Mandi
19859611,RRB Ambur Hot Dum Biriyani
20383272,The Chef's Hand
19620911,Stonelicious
20099190,Sherlock's Pub
19608083,Narayana Pastries
20086005,SK Pork Hub
20158418,Biryani Palace
20417776,Mallika Donne Biriyani
18897730,Taiki
19118028,Taawoon Restaurant
19942062,Om Ganesh Fresh Juice & Ice Cream  Parlour
18756432,Bismillah Kabab Center
20320683,Green Cravings
18260069,M.M.A Kabab and Rolls
19200342,The Baklava Company
20328836,GHF- Grandma's Home Foods
19292203,Edesia by Freshmenu
20057650,Al Zahra Hyderabadi Biryani @ 99
19619945,Biryani Paradise
19675059,Bombay Kulfi
20343332,Amma's Biryani Mane
19137686,Aaradhana Kitchens
20068331,Eat Express
19699397,D Pub And Restaurant
20013400,Slurpy Shakes
20240098,CupCake Noggins By CakeZone
19740433,Gourmet Ice Cream Cakes By Baskin Robbins
20229924,Kutty's Pizzeria
19804772,T-Hut
20386196,Tea Talk
19505516,An American Rhapsody
19971027,Kolkata Famous Kati Roll
18371255,My Little China
20175140,99 Biryani And More
20075527,Kuttanadan Restaurant
19558724,Cheezy Pizza
19261186,Ocean Cake
58895,Punjabi Restaurant
19534670,S. Vishal Hot Chips
19525154,Royal Darbar Family Restaurant
20142436,A1 99 Variety Dosa Corner
19318829,Cake Junction
18888615,Purvanchal Tokri
19374173,Kelvin Scale - Natural Ice Creams &  Waffle
20106754,Ciro's Pizzeria
20284364,Peppy Parathas & Rolls by Chai Point
19692451,Gimni's Kitchen
18763435,Akshaya Family Restaurant
19536365,Kabab Corner
19838369,Hopshaus
20151555,Just Bake
18716162,The Blue Bawarchi
55070,Treat Restaurant
20159859,The Punjabi Kitchen
19230139,Ranaghor
18927591,KT Best Bakery And Sweets
18807485,Robin Brown Ice Cream
19867960,Facecake
19313240,New Darbar Family Restaurant
50258,Altaf Chillies Restaurant
20318835,Byg Cafe
20157276,Snacks Ville
57567,Cool Maza Juice Corner
19632070,The Indians Restro
20396227,Sreeraj Lassi Bar
19675933,Shree Taaza Thindi
19589703,Tandoori Flames
19880285,Meghduth Biryanis
20134034,Imperial Restaurant
19265744,Punjabi Nawabi
19193915,Sardarji Londonwaley
19536785,Five Star Chicken & Koli Hut
18783761,Cafe 99 Snacks Parlour
19851374,Prowl Foods By Tiger Shroff
19903982,Kerala Malanadan Kitchen
19345307,Lucky Chan - Dimsum & Sushi Parlour
20344518,Winners Pizza - Fresh Dough
19679043,New Taste - The Flavors Of Far East
19902240,Kolkata Famous Kati Roll
20360447,Fusion Biryani
20366251,Cheesecakes By CakeZone
19809062,The Lassi Corner
19470356,Waffle Dreams
19183673,The Meals Junction
18232655,Happy Belly Restaurant
19727129,Anwar Pan Stall
18278250,New Punjabi Veg Restaurant
19341331,Mahanthi's
17946087,Marwari Basa
19243554,PS 99 Variety Dosa & Pav Bhaji
19978651,Yummy Paratha's Only
20344521,New York Waffles & Dinges
19948480,Dilli Angeethi
20402816,K M H Hot Dum Biryani
20338998,Kubo
18682433,Bologna
19154232,McCafe by McDonald's
20270049,The Daily Bowl
20387065,Milano Pizza
20179719,Southern Fried Chicken Xtra
20297226,Hakka Fusion
18431400,The Red Lantern
19258530,Disha Roti Land
20384231,Miracle Kitchen
19322879,MMH Kitchens - Tandoor And Grills
20360446,Roti Curry & Co
19996650,Blaack Forest
20401777,SS Family Resturant
19819658,Bowl It
19988796,Chicken Fusion
20163587,Kerala Food Court
19918251,Mag Bites
19538085,Zabardast Shawarma Momos & More
20340800,Dil Se Chinese
18891843,Sanchez Taqueria & Cantina
18353127,Delhi Highway
20132172,Wakame
20009570,London Dairy
20117759,Donburi
20344562,Momo Guy
20442757,YourThali
20333814,Barbq & Biryani
19884595,Ahmediya Lazeez Kababs
19684198,Fresh Bowls
53717,Jus' Trufs
20415270,The Kitchen
19913887,Cane Crush Sugarcane Juice And Ice Cream
20412101,GetAWay – Healthy Ice Creams
19942407,Gowdru Mane Hotel
20082536,Cake Fort
20078152,A1 Ambur Biryani Since 2012
19271793,Punjabi Food
19684191,Donne Biryani Adda
19511038,Boom Boom Biryani
20381104,Arusha Grandeur Veg & Non Veg
20237523,Meghana Lunch Home
50599,Kudla - Coraltree
20300913,Main Land China Town
19549984,Blaack Forest
19501283,BrunchNbite
19883928,Royal Bharat Foods & Flavours
19339826,Biryani Street
19713407,Andhra Aromas
20071568,Shree Ganesha Fruit Juice Center
20081650,Shegan
20099166,The Biryani@99
18988509,Hotel Karavali
20006593,Tandoori Hub
19332394,Burgers Man
19511515,Peppa Zzing
20189748,Ambur Hot Dum Biryani & Fast Food
20094052,The Fish Box
18773381,Cream & Fudge
20433145,Taaka Chinese
19224220,Quattro Ristorante
20284378,Enchanté by Chai Point
20344567,Panda Momos
20005428,Fursat
20130072,Lucknow Express
20231604,Cream Square
20055706,Donne Biryani An More @89
20416570,Samosa Theory
19767648,Hyderabadi Nawab's
20070711,Indians Chicken Biryani Point
20081118,Bob's Kitchen
19470692,Zainabs Kitchen
19180175,Chinese Bowl
20413414,Meghana Biriyanis
20002086,SK Home Delights
20135406,Neha's Kitchen
20307809,Andhra Chilli's Authentic Andhra Style
18534082,Five Star Chicken
19617107,Kwality Wall’s Frozen Dessert and Ice Cream Shop
18304722,McDonald's
18595570,Subway
51948,Kanti Sweets
19060239,Sri Udupi Food Hub
54742,Anand Sweets And Savouries
50021,Amma's Pastries
18379668,Vijayalakshmi Veg
19927299,Five Star Chicken And Koli Hut
54569,Srinidhi Upachar
53023,New Krishna Sagar
18379623,Udupi Mane Thindi
18531730,Chaatimes
50212,Cafe Coffee Day
18202986,New Krishna Sagar
18715252,Kolkata Famous Kati Rolls
19892097,Calcutta Victoria Chat House
18548498,Kolkata Famous Kati Roll
18718700,Shubha Sagar
18371249,Kolkata Famous Kati Rolls
18371249,Dreamland Food Corner
18371249,Kanti Bakes & Flakes
18778785,Udupi Thindies
18424064,Momo N Cafe
19478595,Pizza Heaven
56440,29 Degrees North
19609956,K C Das
19898517,Zwarma
19416035,Samosa Singh
19488928,The Brooklyn Creamery - Healthy Ice Cream
18749192,Paratha Lounge
18618052,JCK Momos
19396341,Estaa Sweets
57579,Sweet Chariot
20106632,Kuteera
19496064,Amul Ice Cream Parlour
18993460,DVG Benne Dosa
19613651,Malabar Hut Restaurant
19449923,Kolkata Famous Katti Rolls
19539783,Sri Krishna Nandagokula Veg
18764638,Sweet Moments
18285155,Sanky's Burger House
19685623,Vanshika Holige Mane
19784945,Chaat Box
19966509,Kolkata Famous Kati Rolls
18959283,Karachi Bakery
18375476,Banarasi Tadka
19477040,Udupi Gardenia Veg
18882281,IceBreakers
18375467,Hatti Kaapi
18173061,Sri Krishna Bhavan
19814570,Kolkata Famous Kati Rolls
54146,Hi Seoul
19861535,Face Cake
19445565,Chandni Chowk
19957693,Panasam Food Court
18450926,Ami N Amie
19195287,Sri Devi Grand
19839515,Udupi Sannidhi Veg
19280545,Flying Kombucha
19684716,Kolkata Famous Kathi Roll
18509160,Based On A True Story- Bistro
19533407,Ambur Hot Dum Biryani
19598666,Arumugam Hotel
19549291,Sampradaya
18275018,Biriyani Zone
50389,Domino's Pizza
19337850,Leon's Burgers & Wings
20383330,Truffles
19544805,Meghana Foods
19421795,Nandhana Palace
52133,Pizza Hut
18512850,Ovenstory Pizza
53529,KFC
18412101,Faasos - Wraps & Rolls
50396,Domino's Pizza
19777453,Leon's Burgers & Wings
20298994,Shanmukha
18579174,Empire Restaurant
18619553,Taco Bell
51850,McDonald's
52545,KFC
52820,Pizza Hut
19673988,Kwality Wall’s Frozen Dessert and Ice Cream Shop
20274127,Naalnaad Mane
18489143,Burger King
19947014,Onesta
18407932,MOJO Pizza - 2X Toppings
50120,Beijing Bites
59284,Five Star Chicken
19480112,Thalassery Restaurant
60692,Polar Bear
18702894,Kanti Sweets
18344015,Behrouz Biryani
18173078,BOX8 - Desi Meals
50924,Subway
20085652,Dindigul Thalappakatti
18536513,California Burrito
19794574,Biryani By Kilo
19193994,WarmOven Cake & Desserts
19746899,Wendy's
19841834,Chinese Wok
19082241,"Frozen Bottle - Milkshakes, Desserts and Ice Cream"
19862759,Glen's Bakehouse
19841839,Big Bowl Company
19410919,LunchBox - Meals and Thalis
20370477,Theobroma
20038432,Ghee And Turmeric
19823901,ZAZA 22 Spice Awadhi Biryani
19810685,NH1 Bowls - Highway To North
19268540,The Biryani Life
19263720,Kaati Zone Rolls and Wraps
18879007,The Good Bowl
19329582,Mealful Rolls - India's Biggest Rolls
18681341,Mad Over Donuts
20038424,Chaayos Chai+Snacks=Relax
19194424,Cupcake Bliss Cakes & Desserts
19655866,Starbucks Coffee
19542032,LeanCrust Pizza- ThinCrust Experts
20016806,Momo Zone - The Momo Company
18555544,Just Shawarma
18551750,Sweet Truth - Cake And Desserts
19480567,Itminaan Matka Biryani - Slow Cooked
19840237,Pure Veg Meals By LunchBox
20240627,GOPIZZA
19808055,The Dessert Zone
18601634,Apsara Ice Creams
19187280,Empire Juices and Desserts
19841873,The Momo Co.
19748518,NOTO - Healthy Ice Cream
18584244,Cafe Coffee Day
18611827,Bombay Kulfi
19201010,Indiana Burgers
20035708,Third Wave Coffee
18577671,Firangi Bake
56072,McDonald's
18895770,Faasos - Wraps & Rolls
52345,KFC
19328259,Kaati Zone Rolls and Wraps
20179256,Domino's Pizza
51376,Nandhana Palace
50679,McDonald's
18643047,Leon's Burgers & Wings
19476842,Empire Restaurant
19892724,KFC
18237930,Burger King
19756845,Dindigul Thalappakatti
20161447,Five Star Chicken
19645394,Pizza @99
19600654,Burger@65
19543946,Al-Bek
19647966,Pizza Hut
19475546,Donne Biriyani Mane
19576109,Imperio Restaurant
51422,Nandhini Deluxe
18366652,Onesta
19076031,Polar Bear
56197,Kanti Sweets
18769156,MOJO Pizza - 2X Toppings
51351,Beijing Bites
19739571,Andhra Gunpowder
18346332,Behrouz Biryani
20418005,CakeZone
19295053,Ovenstory Pizza
18770239,BOX8 - Desi Meals
18407916,Faasos - Wraps & Rolls
19279427,Punjabi Nawabi
20376046,FreshMenu
20287605,Taco Bell
19624791,Chicking
19998773,EatFit
54372,Natural Ice Cream
19797554,Lassi Shop
19739566,Biryani Trip - Destination Hyderabad
18761250,WarmOven Cake & Desserts
19804581,Kwality Wall’s Frozen Dessert And Ice Cream Shop
19747032,Wendy's
19288937,Sardarji Londonwaley
54465,Domino's Pizza
18673909,The Bar Stock Exchange
19668841,Kwality Wall’s Frozen Dessert and Ice Cream Shop
19767892,Kailash Parbat
60551,Leon's Burgers & Wings
50390,Domino's Pizza
18631839,Truffles
52015,Shanmukha
59690,Meghana Foods
50572,KFC
50391,Domino's Pizza
19476822,Empire Restaurant
19488134,Keventers - Milkshakes & Desserts
19551688,KFC
50381,Domino's Pizza
51733,Kabab Magic
20061499,McDonald's
53381,Domino's Pizza
19543944,Al-Bek
19263522,Kaati Zone Rolls and Wraps
50579,KFC
18790534,WarmOven Cake & Desserts
19361620,Empire Restaurant
57928,Domino's Pizza
18515089,Leon's Burgers & Wings
50475,Empire Restaurant
18760252,WarmOven Cake & Desserts
18455601,Truffles
20060560,Shanmukha
58719,McDonald's
18767303,Imperio Restaurant
51416,KFC
19544801,Meghana Foods
50803,Pizza Hut
54223,Thalassery Restaurant
50360,Delicacy
17956697,Burger King
19921147,Donne Biryani @99
18682498,Savoury Restaurant
19624804,Chicking
19503565,Al-Bek
19700549,Five Star Chicken
18867638,Kanti Sweets
