rest_id,restaurant,link,cusine,rating,price
1805,New Ambur Hot Dum Biriyani,https://www.zomato.com/bangalore/new-ambur-hot-dum-biriyani-1-bommanahalli-bangalore/order,"Biryani, South Indian, Kebab",4.0,₹100 for one
1806,Bengali Fun Foods,https://www.zomato.com/bangalore/bengali-fun-foods-btm-bangalore/order,"Bengali, North Indian, Biryani, Rolls",3.9,₹100 for one
1807,Boss Burger,https://www.zomato.com/bangalore/boss-burger-sarjapur-road-bangalore/order,"Burger, Fast Food, Desserts, Beverages, Shake",4.0,₹100 for one
1808,Marmali Kitchen,https://www.zomato.com/bangalore/marmali-kitchen-btm-bangalore/order,"North Indian, Chinese",3.4,₹100 for one
1809,Nasco Restaurant Kabab Center,https://www.zomato.com/bangalore/nasco-restaurant-kabab-center-bommanahalli-bangalore/order,"South Indian, North Indian, Mughlai, Chinese, Biryani, Kebab, Beverages, Sichuan",3.6,₹100 for one
1810,Rice Noodles,https://www.zomato.com/bangalore/rice-noodles-hsr-bangalore/order,"Burger, Chinese, Fast Food",4.0,₹100 for one
1811,Sri Sapana Dhaba,https://www.zomato.com/bangalore/sri-sapana-dhaba-btm-bangalore/order,"North Indian, Mughlai, Chinese, Sichuan",3.3,₹100 for one
1812,Social Delivery,https://www.zomato.com/bangalore/social-delivery-bommanahalli-bangalore/order,"North Indian, Chinese, Biryani, Burger, Pasta, Pizza, Kebab, Rolls",4.0,₹100 for one
1813,BigBites,https://www.zomato.com/bangalore/bigbites-1-hsr-bangalore/order,"Fast Food, Momos, Street Food",3.9,₹100 for one
1814,Madurai Parotta House,https://www.zomato.com/bangalore/madurai-parotta-house-btm-bangalore/order,"North Indian, South Indian, Chinese",3.2,₹100 for one
1815,Sharma's Kitchen,https://www.zomato.com/bangalore/sharmas-kitchen-bommanahalli-bangalore/order,"North Indian, Street Food, Beverages, Desserts",3.8,₹100 for one
1816,Dragon's Kitchen,https://www.zomato.com/bangalore/dragons-kitchen-1-hsr/order,"Chinese, Seafood, Thai, Sichuan",4.0,₹100 for one
1817,Gowda's Nati Cafe,https://www.zomato.com/bangalore/gowdas-nati-cafe-1-btm-bangalore/order,"Biryani, South Indian, Chinese",3.5,₹100 for one
1818,Giani Icecream,https://www.zomato.com/bangalore/giani-icecream-1-hsr-bangalore/order,"Ice Cream, Shake, Beverages, Desserts",4.0,₹100 for one
1819,Burger It Up,https://www.zomato.com/bangalore/burger-it-up-hsr-bangalore/order,"Burger, Beverages, Desserts, American, Cafe",3.5,₹100 for one
1820,Venu's Donne Biriyani,https://www.zomato.com/bangalore/venus-donne-biriyani-btm-bangalore/order,"Biryani, Fast Food",4.3,₹100 for one
1821,Singh Punjabi Restaurant,https://www.zomato.com/bangalore/singh-punjabi-restaurant-btm-bangalore/order,"North Indian, Chinese, Fast Food",4.0,₹100 for one
1822,Sri Dalma,https://www.zomato.com/bangalore/sri-dalma-1-hsr-bangalore/order,"Bengali, Odia, Desserts",4.0,₹100 for one
1823,Lo! - Low Carb And Keto Foods,https://www.zomato.com/bangalore/lo-low-carb-and-keto-foods-bellandur-bangalore/order,"Healthy Food, North Indian, Fast Food, Desserts",4.2,₹100 for one
1824,Kouzina Kafe - The Food Court,https://www.zomato.com/bangalore/kouzina-kafe-the-food-court-hsr-bangalore/order,"Fast Food, Bakery, Desserts",4.0,₹100 for one
1825,Punjabi Food Point,https://www.zomato.com/bangalore/punjabi-food-point-bellandur/order,"North Indian, Chinese",3.6,₹100 for one
1826,Pizza O' Clock,https://www.zomato.com/bangalore/pizza-o-clock-1-btm-bangalore/order,"Pizza, Fast Food",3.8,₹250 for one
1827,Ande Ka Funda,https://www.zomato.com/bangalore/ande-ka-funda-2-hsr-bangalore/order,"North Indian, Rolls, Chinese",3.8,₹250 for one
1828,Andhra Bhojanam,https://www.zomato.com/bangalore/andhra-bhojanam-btm-bangalore/order,"Andhra, North Indian, Chinese, Seafood",3.6,₹250 for one
1829,Chianti,https://www.zomato.com/bangalore/chianti-bellandur-bangalore/order,"Pizza, Pasta, Italian, Salad, Desserts, Beverages, Juices",4.0,₹250 for one
1830,The New Arsalan,https://www.zomato.com/bangalore/the-new-arsalan-sarjapur-road-bangalore/order,"Bengali, Biryani",3.7,₹250 for one
1831,Sri Udupi Sagar,https://www.zomato.com/bangalore/sri-udupi-sagar-btm-bangalore/order,"South Indian, Chinese",4.2,₹250 for one
1832,Royal Treat,https://www.zomato.com/bangalore/royal-treat-koramangala-5th-block/order,"North Indian, Chinese, Biryani",4.1,₹250 for one
1833,Nizam's Kitchens,https://www.zomato.com/bangalore/nizams-kitchens-sarjapur-road-bangalore/order,"Biryani, Mughlai, Andhra, Hyderabadi, South Indian, North Indian",4.1,₹250 for one
1834,New Kabab Plaza,https://www.zomato.com/bangalore/new-kabab-plaza-1-btm/order,"North Indian, Chinese, Sichuan",4.3,₹250 for one
1835,Eat N Drink,https://www.zomato.com/bangalore/eat-n-drink-3-bommanahalli-bangalore/order,"Fast Food, Sandwich, Burger, Wraps, Street Food, Shake, Juices",4.0,₹250 for one
1836,Sahukar Biryani - Biryani Royal,https://www.zomato.com/bangalore/sahukar-biryani-biryani-royal-koramangala-1st-block-bangalore/order,Biryani,4.1,₹250 for one
1837,Salena And New Salena Food Center,https://www.zomato.com/bangalore/salena-and-new-salena-food-center-btm-bangalore/order,"North Indian, Biryani, Chinese, Sichuan",3.4,₹250 for one
1838,Mandya Gowdru Donne Biryani,https://www.zomato.com/bangalore/mandya-gowdru-donne-biryani-hsr-bangalore/order,"Biryani, South Indian, Chettinad",4.0,₹250 for one
1839,New Donne Biriyani House,https://www.zomato.com/bangalore/new-donne-biriyani-house-bellandur-bangalore/order,"Biryani, South Indian",3.6,₹250 for one
1840,Kerala Mess Upahar,https://www.zomato.com/bangalore/kerala-mess-upahar-bellandur/order,"Kerala, Biryani, South Indian, Seafood, North Indian, Chinese",3.9,₹250 for one
1841,O4H - Order For Health,https://www.zomato.com/bangalore/o4h-order-for-health-bellandur-bangalore/order,"Healthy Food, Beverages, Salad, Wraps",4.4,₹250 for one
1842,Tunday Kababi,https://www.zomato.com/bangalore/tunday-kababi-koramangala-5th-block/order,"Awadhi, Kebab, Biryani",3.9,₹250 for one
1843,Abees Mess,https://www.zomato.com/bangalore/abees-mess-btm-bangalore/order,"South Indian, Chinese, Biryani",3.9,₹250 for one
1844,Hao Chi Express,https://www.zomato.com/bangalore/hao-chi-express-bellandur-bangalore/order,"Continental, Momos, Seafood",-,₹250 for one
1845,Mega Biryani,https://www.zomato.com/bangalore/mega-biryani-hsr-bangalore/order,Biryani,4.3,₹250 for one
1846,GLOBO Ice Creams Of The World,https://www.zomato.com/bangalore/globo-ice-creams-of-the-world-1-hsr-bangalore/order,Ice Cream,4.1,₹100 for one
1847,The Rasaganga,https://www.zomato.com/bangalore/the-rasaganga-bellandur-bangalore/order,"South Indian, North Indian, Street Food, Chinese, Beverages, Desserts",3.6,₹100 for one
1848,Tenzin Kitchen,https://www.zomato.com/bangalore/tenzin-kitchen-koramangala-7th-block/order,"Tibetan, Chinese, Sichuan",4.1,₹100 for one
1849,C. K. Mega Hot Food,https://www.zomato.com/bangalore/c-k-mega-hot-food-btm/order,"Chinese, Seafood, Sichuan",4.0,₹100 for one
1850,Bhatinda Bhatti,https://www.zomato.com/bangalore/bhatinda-bhatti-hsr-bangalore/order,"North Indian, Biryani, Chinese",3.6,₹100 for one
1851,Andhra Kitchen,https://www.zomato.com/bangalore/andhra-kitchen-btm/order,"Andhra, Biryani",4.1,₹100 for one
1852,Nanda's,https://www.zomato.com/bangalore/nandas-hsr/order,"Biryani, Andhra, North Indian, Chinese, Seafood",4.0,₹100 for one
1853,The Fritter Company,https://www.zomato.com/bangalore/the-fritter-company-btm-bangalore/order,"Burger, Fast Food, Street Food, Beverages",4.0,₹100 for one
1854,The Nosh House,https://www.zomato.com/bangalore/the-nosh-house-sarjapur-road/order,"Continental, North Indian, Healthy Food, Italian, Pizza, Sandwich, Desserts, Beverages",4.2,₹100 for one
1855,Little Italy,https://www.zomato.com/bangalore/little-italy-sarjapur-road/order,"Italian, Shake, Beverages, Desserts",3.6,₹100 for one
1856,Royale Dine,https://www.zomato.com/bangalore/royale-dine-1-sarjapur-road-bangalore/order,"North Indian, Mughlai, Biryani, Chinese, Seafood, Rolls, Beverages, Sichuan",3.8,₹200 for one
1857,Art of Delight,https://www.zomato.com/bangalore/art-of-delight-bellandur-bangalore/order,"Ice Cream, Desserts, Waffle, Beverages",4.4,₹200 for one
1858,Thali 99,https://www.zomato.com/bangalore/thali-99-bommanahalli-bangalore/order,"North Indian, Mughlai",3.4,₹200 for one
1859,Halli Mane Badoota Hotel - Nati Style,https://www.zomato.com/bangalore/halli-mane-badoota-hotel-nati-style-electronic-city-bangalore/order,"Biryani, Mughlai, Beverages",4.0,₹200 for one
1860,The Cake Zone,https://www.zomato.com/bangalore/the-cake-zone-bommanahalli-bangalore/order,Bakery,4.1,₹200 for one
1861,Taato Peero Momos,https://www.zomato.com/bangalore/taato-peero-momos-koramangala-2nd-block-bangalore/order,"Tibetan, Momos",4.5,₹200 for one
1862,Thottathil Food House,https://www.zomato.com/bangalore/thottathil-food-house-btm-bangalore/order,"Kerala, South Indian, Biryani, Shake, Juices, Beverages",3.7,₹200 for one
1863,Hao Chi,https://www.zomato.com/bangalore/hao-chi-2-bellandur-bangalore/order,"Vietnamese, Chinese, Sichuan",3.6,₹200 for one
1864,Samosa Singh,https://www.zomato.com/bangalore/samosa-singh-bommanahalli-bangalore/order,"Street Food, Fast Food, Tea, North Indian",3.7,₹200 for one
1865,Marwadi Chaat Tiffin Services,https://www.zomato.com/bangalore/marwadi-chaat-tiffin-services-btm-bangalore/order,"North Indian, Street Food, Chinese",3.5,₹200 for one
1866,Dhaba Stories,https://www.zomato.com/bangalore/dhaba-stories-sarjapur-road-bangalore/order,North Indian,4.1,₹200 for one
1867,Suryawanshi,https://www.zomato.com/bangalore/suryawanshi-sarjapur-road-bangalore/order,"Maharashtrian, Seafood, Beverages, Desserts",3.5,₹200 for one
1868,Southinn,https://www.zomato.com/bangalore/southinn-sarjapur-road/order,"South Indian, North Indian, Fast Food, Beverages, Chinese",3.8,₹150 for one
1869,Kairali Restaurant,https://www.zomato.com/bangalore/kairali-restaurant-bellandur/order,"Kerala, South Indian, Seafood, Biryani, Chinese, Beverages",4.0,₹150 for one
1870,ITC Sunfeast Baked Creations,https://www.zomato.com/bangalore/itc-sunfeast-baked-creations-hsr-bangalore/order,"Bakery, Desserts, , Cafe, Continental, Sandwich",4.2,₹150 for one
1871,Thalassery Cafe,https://www.zomato.com/bangalore/thalassery-cafe-btm/order,"Street Food, Chinese, Kerala, South Indian, Seafood, Desserts, Ice Cream, Beverages",3.9,₹150 for one
1872,Homese Just Veg,https://www.zomato.com/bangalore/homese-just-veg-hsr-bangalore/order,"South Indian, North Indian",3.7,₹150 for one
1873,Taiki,https://www.zomato.com/bangalore/taiki-sarjapur-road-bangalore/order,"Japanese, Korean, Sushi, Asian",3.9,₹150 for one
1874,The Brooklyn Creamery - Healthy Ice Cream,https://www.zomato.com/bangalore/the-brooklyn-creamery-healthy-ice-cream-1-hsr-bangalore/order,Ice Cream,4.1,₹150 for one
1875,Mangaluru Kairuchi,https://www.zomato.com/bangalore/mangaluru-kairuchi-btm-bangalore/order,"Mangalorean, Seafood, Beverages",3.9,₹150 for one
1876,Tibetan Mother's Kitchen,https://www.zomato.com/bangalore/tibetan-mothers-kitchen-koramangala-7th-block/order,"Tibetan, Chinese, Asian, Momos, Sichuan",4.0,₹150 for one
1877,Vaigai Vilas,https://www.zomato.com/bangalore/vaigai-vilas-btm-bangalore/order,"Chinese, North Indian, Biryani, South Indian, Beverages",3.4,₹150 for one
1878,Aramane Donne Biriyani,https://www.zomato.com/bangalore/aramane-donne-biriyani-bommanahalli-bangalore/order,"South Indian, North Indian, Biryani, Chinese",4.1,₹150 for one
1879,Puneri Katta,https://www.zomato.com/bangalore/puneri-katta-btm-bangalore/order,"Maharashtrian, Street Food",4.2,₹100 for one
1880,Food Court By Kitchens@,https://www.zomato.com/bangalore/food-court-by-kitchens@-hsr-bangalore/order,"North Indian, South Indian, Chinese, Mughlai, Biryani, Momos, Desserts, Beverages",3.8,₹100 for one
1881,Tandoor Merchant,https://www.zomato.com/bangalore/tandoor-merchant-btm/order,"North Indian, Chinese, Fast Food, Hyderabadi, Andhra",3.9,₹100 for one
1882,Grow Fit,https://www.zomato.com/bangalore/grow-fit-hsr-bangalore/order,"Healthy Food, Desserts, Beverages",4.1,₹100 for one
1883,Garden Fresh,https://www.zomato.com/bangalore/garden-fresh-hsr-bangalore/order,"Juices, Beverages, Healthy Food, Shake",4.0,₹100 for one
1884,Jagannath Food Corner,https://www.zomato.com/bangalore/jagannath-food-corner-btm-bangalore/order,"North Indian, Fast Food",3.8,₹100 for one
1885,Andhra Meal Express,https://www.zomato.com/bangalore/andhra-meal-express-hsr-bangalore/order,"Andhra, Biryani, Desserts",4.3,₹100 for one
1886,Halli Mane Donne Biriyani,https://www.zomato.com/bangalore/halli-mane-donne-biriyani-3-hsr-bangalore/order,"North Indian, Biryani",4.1,₹100 for one
1887,Fish & Fries Restaurant,https://www.zomato.com/bangalore/fish-fries-restaurant-hsr/order,"Seafood, Goan, Mangalorean, Steak, Bengali, Biryani",3.8,₹100 for one
1888,Tikka Kebab,https://www.zomato.com/bangalore/tikka-kebab-bommanahalli-bangalore/order,"Kebab, North Indian, Chinese, Mughlai, Biryani, Sichuan, Ice Cream, Beverages",3.6,₹100 for one
1889,RollsKing,https://www.zomato.com/bangalore/rollsking-sarjapur-road-bangalore/order,"Rolls, Fast Food, North Indian",3.8,₹100 for one
1890,Living Bowls,https://www.zomato.com/bangalore/living-bowls-bommanahalli-bangalore/order,"Salad, Healthy Food",4.0,₹200 for one
1891,Indori  Zaika,https://www.zomato.com/bangalore/indori-zaika-hsr/order,"North Indian, Fast Food, Street Food",3.4,₹200 for one
1892,Sangam Sweets,https://www.zomato.com/bangalore/sangam-sweets-hsr/order,"Mithai, Street Food, Fast Food, Beverages",4.2,₹200 for one
1893,Gowdru Hotel,https://www.zomato.com/bangalore/gowdru-hotel-bommanahalli-bangalore/order,"Chinese, South Indian, Fast Food",3.5,₹200 for one
1894,Figo Deli,https://www.zomato.com/bangalore/figo-deli-2-btm-bangalore/order,"Pizza, Italian, Salad, Burger, Desserts, Shake",4.0,₹200 for one
1895,Champaran Meat House,https://www.zomato.com/bangalore/champaran-meat-house-hsr-bangalore/order,"North Indian, Bihari",3.7,₹200 for one
1896,Svadu Pure Ghee Sweets,https://www.zomato.com/bangalore/svadu-pure-ghee-sweets-bommanahalli-bangalore/order,"Mithai, Street Food, Fast Food",3.8,₹200 for one
1897,Millet Express,https://www.zomato.com/bangalore/millet-express-bellandur-bangalore/order,"South Indian, Street Food, North Indian, Biryani, Juices",4.1,₹200 for one
1898,Big Pitcher,https://www.zomato.com/bangalore/big-pitcher-sarjapur-road-bangalore/order,"Bar Food, Continental, Italian, North Indian, Mughlai, Chinese, Beverages, Desserts",3.6,₹200 for one
1899,Sri Venkateshwara Sweet Meat Stall,https://www.zomato.com/bangalore/sri-venkateshwara-sweet-meat-stall-jp-nagar/order,"Mithai, Street Food, Fast Food, North Indian",4.5,₹200 for one
1900,Smoke House Deli Delivery,https://www.zomato.com/bangalore/smoke-house-deli-delivery-bommanahalli-bangalore/order,"Italian, Pasta, Burger, Salad, Sandwich, Healthy Food, Continental",4.2,₹400 for one
1901,Taste Of Malabar,https://www.zomato.com/bangalore/taste-of-malabar-btm-bangalore/order,"South Indian, Chinese, Sichuan",4.1,₹400 for one
1902,Kebab Exotic,https://www.zomato.com/bangalore/kebab-exotic-bommanahalli-bangalore/order,"North Indian, Biryani, Mughlai",3.6,₹400 for one
1903,Oven Theory Pizza,https://www.zomato.com/bangalore/oven-theory-pizza-2-btm-bangalore/order,"Pizza, Fast Food",4.0,₹400 for one
1904,Dosa Chicken Curry,https://www.zomato.com/bangalore/dosa-chicken-curry-hsr-bangalore/order,"South Indian, Shake",4.1,₹400 for one
1905,Momo's Man & More,https://www.zomato.com/bangalore/momos-man-more-2-electronic-city-bangalore/order,"Momos, Rolls",3.9,₹400 for one
1906,BOX2EAT,https://www.zomato.com/bangalore/box2eat-btm-bangalore/order,"Biryani, North Indian, Desserts",3.9,₹400 for one
1907,Kerala Note Book,https://www.zomato.com/bangalore/kerala-note-book-hsr-bangalore/order,"Kerala, Chinese",3.2,₹400 for one
1908,Chole Bhatura And Parathas,https://www.zomato.com/bangalore/chole-bhatura-and-parathas-btm-bangalore/order,North Indian,3.5,₹400 for one
1909,Zain Kabab Zone,https://www.zomato.com/bangalore/zain-kabab-zone-bommanahalli-bangalore/order,"Chinese, South Indian, North Indian, Biryani",4.1,₹400 for one
1910,Go Native,https://www.zomato.com/bangalore/go-native-hsr-bangalore/order,"Healthy Food, South Indian, Fast Food, North Indian, Beverages, Desserts",3.8,₹400 for one
1911,Darjeeling Hot Momos,https://www.zomato.com/bangalore/darjeeling-hot-momos-1-btm-bangalore/order,Momos,4.1,₹400 for one
1912,Baba Ganoush Cafe,https://www.zomato.com/bangalore/baba-ganoush-cafe-koramangala-6th-block-bangalore/order,"Fast Food, Lebanese, Beverages",4.3,₹150 for one
1913,Biryani Crafts,https://www.zomato.com/bangalore/biryani-crafts-btm-bangalore/order,"Biryani, North Indian, Chinese",4.0,₹150 for one
1914,Sabzi Aur Roti,https://www.zomato.com/bangalore/sabzi-aur-roti-btm-bangalore/order,North Indian,3.6,₹150 for one
1915,Malnad Donne Biriyani - MDB,https://www.zomato.com/bangalore/malnad-donne-biriyani-mdb-bommanahalli-bangalore/order,"South Indian, Biryani",4.0,₹150 for one
1916,Ganesh Hotel,https://www.zomato.com/bangalore/ganesh-hotel-btm-bangalore/order,South Indian,4.3,₹150 for one
1917,Chandni Chowk 2 Bangalore,https://www.zomato.com/bangalore/chandni-chowk-2-bangalore-btm-bangalore/order,North Indian,3.2,₹150 for one
1918,Turkish Chicken Company,https://www.zomato.com/bangalore/turkish-chicken-company-hsr-bangalore/order,"Arabian, Lebanese, Turkish",4.1,₹150 for one
1919,Juice Junction Food Court,https://www.zomato.com/bangalore/juice-junction-food-court-hsr/order,"Beverages, Juices, Fast Food, Shake",4.2,₹150 for one
1920,Meal@79,https://www.zomato.com/bangalore/meal@79-hsr-bangalore/order,"North Indian, Chinese",3.3,₹150 for one
1921,BLR Brewing Co.,https://www.zomato.com/bangalore/blr-brewing-co-jp-nagar-bangalore/order,"Chinese, North Indian, Fast Food, Desserts, BBQ, Beverages",-,₹350 for one
1922,Kumarakom The Restaurant,https://www.zomato.com/bangalore/kumarakom-the-restaurant-hsr-bangalore/order,"North Indian, South Indian, Kerala, Seafood, Chinese, Beverages",4.1,₹350 for one
1923,Nandanam Restuarant,https://www.zomato.com/bangalore/nandanam-restuarant-bommanahalli-bangalore/order,"South Indian, Kerala, Chinese, Biryani, North Indian",3.6,₹350 for one
1924,Art Of Dum,https://www.zomato.com/bangalore/art-of-dum-indiranagar-bangalore/order,"North Indian, Biryani, Beverages, Desserts",4.3,₹350 for one
1925,Punjabi Swag,https://www.zomato.com/bangalore/punjabi-swag-btm/order,"North Indian, Mughlai, Chinese, Fast Food, Desserts",3.7,₹350 for one
